Condition,Movie,Cell ID,Generation,R.P,G.P,B.P,Parent MkP,Parent MkP.2,Parent ErP,Parent ErP.2,Parent MEP,Parent MEP.2,Generations Since Blue,Parent Type,First Frame,Last Frame,# of Time Frames,1,2,3,4,5,2Hr Conversion,2Hr Conversion.1,30Min Conversion,30Min Conversion.1,30Min Conversion.2,10Min Conversion,10Min Conversion.1,Sum of Conversions,Sum of Conversions.1,Sum of Conversions.2,Sum of Conversions.3,Sum of Conversions.4,Sum of Conversions.5,Sum of Conversions.6,Hours,First Time,Last Time,Total Time,1st X,1st Y,Last X,Last Y,Diffusion Pixel Distance,Diffusion Micron Distance,Total Pixel Distance,Total Micron Distance,Directionality,Avg Velocity,1 Peak Velocity,1 Peak Frame,1 Peak Time,3 Peak Velocity,3 Peak Frame 1,3 Peak Time 1,3 Peak Frame 2,3 Peak Time 2,3 Peak Frame 3,3 Peak Time 3,R.D1,G.D1,B.D1,Daughter 1 MkP,Daughter 1 MkP.2,Daughter 1 ErP,Daughter 1 ErP.2,Daughter 1 MEP,Daughter 1 MEP.2,Daughter 1 Type,R.D2,G.D2,B.D2,Daughter 2 MkP,Daughter 2 MkP.2,Daughter 2 ErP,Daughter 2 ErP.2,Daughter 2 MEP,Daughter 2 MEP.2,Daughter 2 Type,MEP Expansion,MEP Expansion.2,MEP Maintenance+E,MEP Maintenance+E.1,MEP Maintenance+E.2,MEP Maintenance+E.3,MEP Maintenance+Mk,MEP Maintenance+Mk.1,MEP Maintenance+Mk.2,MEP Maintenance+Mk.3,MEP Maintenance,MEP Exhaustion,MEP Exhaustion.1,MEP Exhaustion.2,MEP Exhaustion.3,ErP Expansion,ErP Expansion.2,MkP Expansion,Division Outcome,Division Outcome.6
TPO MEP,01062020_sp39,Sheet198,7,1,0,0,0,,ErP,ErP,0,,6,ErP,295,378,84,84,356,-272,165,-81,168,-544,59.3452,14.0028,-13.5027,22.4,44,0,0,0,0,0,22.4,0,22.4,120.0166667,142.3166667,22.3,1053.633621,469.6982759,1026.492958,464.8528951,27.56978961,308.7816437,164.0728364,1837.615767,5.951182025,82.03641818,19.39480907,348,0.266666667,15.69948773,348,0.266666667,346,0.266666667,345,0.283333333,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet199,8,1,0,0,0,,ErP,ErP,0,,7,ErP,379,467,89,89,445,-356,254,-165,178,-712,74.1815,14.8363,-27.5055,23.73333333,67.73333333,0,0,0,0,0,23.73333333,0,23.73333333,142.5833333,166.1833333,23.6,1021.345345,462.7057057,1021.505618,494.2157303,31.51043223,352.916841,250.6101514,2806.833696,7.953243851,118.2654647,22.22082373,401,0.266666667,21.94673695,401,0.266666667,398,0.283333333,382,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet200,9,1,0,0,0,,ErP,ErP,0,,8,ErP,468,500,33,33,478,-445,287,-254,66,-890,79.6826,5.5011,-42.3418,8.8,76.53333333,0,0,0,0,0,8.8,0,8.8,166.4666667,175.0333333,8.566666667,1014.144628,496.8409091,1021.008889,501.0088889,8.03057481,89.94243788,60.55561065,678.2228393,7.540632157,77.07077719,9.767544254,475,0.266666667,7.022031751,475,0.266666667,477,0.266666667,474,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet201,9,1,0,0,0,,ErP,ErP,0,,8,ErP,468,500,33,33,478,-445,287,-254,66,-890,79.6826,5.5011,-42.3418,8.8,76.53333333,0,0,0,0,0,8.8,0,8.8,166.4666667,175.0333333,8.566666667,1031.300532,487.0079787,1049.8,495.9574468,20.55050604,230.1656676,68.69709411,769.407454,3.342841971,87.43266523,7.780177546,500,0.266666667,6.86094767,500,0.266666667,479,0.266666667,487,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet202,8,1,0,0,0,,ErP,ErP,0,,7,ErP,379,444,66,66,422,-356,231,-165,132,-712,70.3474,11.0022,-27.5055,17.6,61.6,0,0,0,0,0,17.6,0,17.6,142.5833333,160.0333333,17.45,1032.274725,472.239011,1005.399563,492.5393013,33.68050055,377.2216062,269.9026119,3022.909253,8.013616411,171.7562076,41.01464541,393,0.266666667,37.76498697,393,0.266666667,394,0.266666667,386,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet203,9,1,0,0,0,,ErP,ErP,0,,8,ErP,445,500,56,56,478,-422,287,-231,112,-844,79.6826,9.3352,-38.5077,14.93333333,76.53333333,0,0,0,0,0,14.93333333,0,14.93333333,160.3,175.0333333,14.73333333,989.5302594,491.3487032,995.5145631,494.9708738,6.995141974,78.34559011,154.7543482,1733.2487,22.12311755,116.0657611,13.53363619,481,0.266666667,11.32224094,481,0.266666667,450,0.266666667,475,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet204,9,1,0,0,0,,ErP,ErP,0,,8,ErP,445,500,56,56,478,-422,287,-231,112,-844,79.6826,9.3352,-38.5077,14.93333333,76.53333333,0,0,0,0,0,14.93333333,0,14.93333333,160.3,175.0333333,14.73333333,1008.790191,489.2915531,1060.042857,470.7095238,54.51722322,610.5929001,181.1854093,2029.276584,3.323452638,135.889057,19.51057195,468,0.283333333,14.68941994,468,0.283333333,461,0.266666667,459,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet205,7,1,0,0,0,,ErP,ErP,0,,6,ErP,295,374,80,80,352,-272,161,-81,160,-544,58.6784,13.336,-13.5027,21.33333333,42.93333333,0,0,0,0,0,21.33333333,0,21.33333333,120.0166667,141.25,21.23333333,1040.025,468.4916667,1048.087146,469.2244009,8.095375041,90.66820046,227.018392,2542.605991,28.04297403,119.1846558,49.23439844,343,0.266666667,37.90133258,343,0.266666667,342,0.266666667,308,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet206,8,1,0,0,0,,ErP,ErP,0,,7,ErP,375,473,99,99,451,-352,260,-161,198,-704,75.1817,16.5033,-26.8387,26.4,69.33333333,0,0,0,0,0,26.4,0,26.4,141.5166667,167.8,26.28333333,1044.705882,474.5756303,1011.597194,476.1983968,33.14843269,371.2624462,280.1547197,3137.73286,8.451522347,118.8535174,24.59855488,384,0.266666667,18.92078205,384,0.266666667,382,0.266666667,432,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet207,9,1,0,0,0,,ErP,ErP,0,,8,ErP,474,500,27,27,478,-451,287,-260,54,-902,79.6826,4.5009,-43.342,7.2,76.53333333,0,0,0,0,0,7.2,0,7.2,168.0666667,175.0333333,6.966666667,996.2005731,480.4498567,1004.027907,478.2372093,8.134062011,91.10149453,63.41201089,710.214522,7.795860273,98.64090583,9.411077001,481,0.266666667,8.96815899,481,0.266666667,477,0.266666667,478,0.283333333,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet208,9,1,0,0,0,,ErP,ErP,0,,8,ErP,474,500,27,27,478,-451,287,-260,54,-902,79.6826,4.5009,-43.342,7.2,76.53333333,0,0,0,0,0,7.2,0,7.2,168.0666667,175.0333333,6.966666667,1012.594132,471.2591687,1028.97,482.04,19.60600355,219.5872398,72.72138678,814.479532,3.709138713,113.1221572,8.014302167,482,0.266666667,7.903032661,482,0.266666667,487,0.266666667,480,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet209,8,1,0,0,0,,ErP,ErP,0,,7,ErP,375,435,61,61,413,-352,222,-161,122,-704,68.8471,10.1687,-26.8387,16.26666667,59.2,0,0,0,0,0,16.26666667,0,16.26666667,141.5166667,157.6166667,16.1,1052.816733,462.3824701,1047.03125,468.48125,8.406362493,94.15125992,97.08642265,1087.367934,11.54915967,66.84638937,11.25078129,384,0.266666667,10.73138249,384,0.266666667,381,0.266666667,385,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet210,9,1,0,0,0,,ErP,ErP,0,,8,ErP,436,500,65,65,478,-413,287,-222,130,-826,79.6826,10.8355,-37.0074,17.33333333,76.53333333,0,0,0,0,0,17.33333333,0,17.33333333,157.8833333,175.0333333,17.15,1054.009615,470.9038462,1049.147783,468.9704433,5.232156161,58.60014901,155.5250388,1741.880435,29.72484651,100.493102,13.07366149,451,0.266666667,11.92744528,451,0.266666667,490,0.266666667,489,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet211,9,1,0,0,0,,ErP,ErP,0,,8,ErP,436,500,65,65,478,-413,287,-222,130,-826,79.6826,10.8355,-37.0074,17.33333333,76.53333333,0,0,0,0,0,17.33333333,0,17.33333333,157.8833333,175.0333333,17.15,1035.751256,469.0753769,1029.631579,456.5754386,13.9175755,155.8768456,150.3121748,1683.496357,10.80016952,97.12478985,12.37017708,475,0.266666667,10.55360208,475,0.266666667,455,0.266666667,451,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet212,5,1,0,0,0,,ErP,ErP,0,,4,ErP,119,199,81,81,177,-96,-14,95,162,-192,29.5059,13.5027,15.8365,21.6,-3.733333333,0,0,0,13.5027,0,0,0,13.5027,82.1,95.43333333,13.33333333,965.3082437,385.90681,956.4053498,248.2222222,137.9721249,1545.287799,342.9222414,3840.729104,2.485445823,284.4415638,147.3093009,163,0.166666667,65.2576232,163,0.166666667,127,0.166666667,168,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet213,6,1,0,0,0,,ErP,ErP,0,,5,ErP,200,269,70,70,247,-177,56,14,140,-354,41.1749,11.669,2.3338,18.66666667,14.93333333,0,0,0,0,2.3338,0,14.93333333,17.26713333,95.6,113.05,17.45,949.0496689,242.9569536,892.2778865,412.6066536,178.8967746,2003.643876,384.3467927,4304.684078,2.148427737,249.2992899,170.5061248,214,0.483333333,72.96489459,214,0.483333333,206,0.166666667,238,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet214,7,1,0,0,0,,ErP,ErP,0,,6,ErP,270,333,64,64,311,-247,120,-56,128,-494,51.8437,10.6688,-9.3352,17.06666667,32,0,0,0,0,0,17.06666667,0,17.06666667,113.3166667,130.2333333,16.91666667,890.4419355,396.7193548,851.8822496,465.5588752,78.90328855,883.7168318,187.9874505,2105.459446,2.382504633,123.3667644,20.82899631,284,0.266666667,18.88134899,284,0.266666667,281,0.266666667,286,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet215,8,1,0,0,0,,ErP,ErP,0,,7,ErP,334,417,84,84,395,-311,204,-120,168,-622,65.8465,14.0028,-20.004,22.4,54.4,0,0,0,0,0,22.4,0,22.4,130.5,152.7833333,22.28333333,846.2957746,469.2676056,858.0063492,464.2888889,12.72498239,142.5198028,161.7528049,1811.631415,12.71143644,80.87640247,12.02956327,349,0.266666667,11.10417675,349,0.266666667,366,0.266666667,356,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet216,9,1,0,0,0,,ErP,ErP,0,,8,ErP,418,500,83,83,478,-395,287,-204,166,-790,79.6826,13.8361,-34.0068,22.13333333,76.53333333,0,0,0,0,0,22.13333333,0,22.13333333,153.05,175.0333333,21.98333333,864.6226415,463.6698113,873.8571429,452.3885714,14.57883358,163.2829361,172.1766368,1928.378332,11.81004199,87.12552705,11.66714948,439,0.266666667,10.71866108,439,0.266666667,449,0.266666667,448,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet217,9,1,0,0,0,,ErP,ErP,0,,8,ErP,418,500,83,83,478,-395,287,-204,166,-790,79.6826,13.8361,-34.0068,22.13333333,76.53333333,0,0,0,0,0,22.13333333,0,22.13333333,153.05,175.0333333,21.98333333,847.5688623,468.2994012,852.0571429,469.8214286,4.739328002,53.08047362,189.3728571,2120.976,39.95774445,95.82722891,9.265773614,448,0.266666667,8.451908397,448,0.266666667,447,0.266666667,434,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet218,8,1,0,0,0,,ErP,ErP,0,,7,ErP,334,404,71,71,382,-311,191,-120,142,-622,63.6794,11.8357,-20.004,18.93333333,50.93333333,0,0,0,0,0,18.93333333,0,18.93333333,130.5,149.2833333,18.78333333,856.8350877,461.7824561,829.9899329,472.0939597,28.75742416,322.0831506,160.873632,1801.784679,5.594160003,95.16468373,10.95762859,356,0.266666667,10.2201554,356,0.266666667,389,0.266666667,379,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet219,9,1,0,0,0,,ErP,ErP,0,,8,ErP,405,500,96,96,478,-382,287,-191,192,-764,79.6826,16.0032,-31.8397,25.6,76.53333333,0,0,0,0,0,25.6,0,25.6,149.55,175.0333333,25.48333333,822.3382353,467.6470588,835.1549296,477.7887324,16.34384273,183.0510386,217.1558371,2432.145376,13.28670624,95.00567874,12.67316783,409,0.283333333,11.74389236,409,0.283333333,500,0.266666667,416,0.283333333,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet220,9,1,0,0,0,,ErP,ErP,0,,8,ErP,405,500,96,96,478,-382,287,-191,192,-764,79.6826,16.0032,-31.8397,25.6,76.53333333,0,0,0,0,0,25.6,0,25.6,149.55,175.0333333,25.48333333,835.6261682,473.0186916,821.5701754,486.0350877,19.15717885,214.5604031,270.2179257,3026.440767,14.10530892,118.2203425,14.18232039,470,0.266666667,12.85113584,470,0.266666667,471,0.266666667,486,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet221,7,1,0,0,0,,ErP,ErP,0,,6,ErP,270,323,54,54,301,-247,110,-56,108,-494,50.1767,9.0018,-9.3352,14.4,29.33333333,0,0,0,0,0,14.4,0,14.4,113.3166667,127.55,14.23333333,897.7491961,413.5980707,884.3368421,415.4192982,13.53543906,151.5969174,219.8111301,2461.884657,16.23967492,170.9642123,25.29729209,281,0.266666667,21.64225284,281,0.266666667,283,0.266666667,285,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet222,8,1,0,0,0,,ErP,ErP,0,,7,ErP,324,407,84,84,385,-301,194,-110,168,-602,64.1795,14.0028,-18.337,22.4,51.73333333,0,0,0,0,0,22.4,0,22.4,127.8166667,150.0833333,22.26666667,890.4193548,410.183871,872.4454545,367.9636364,45.88691863,513.9334887,264.7599452,2965.311386,5.769834912,132.3799726,15.09425324,366,0.266666667,15.00711351,366,0.266666667,329,0.266666667,334,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet223,9,1,0,0,0,,ErP,ErP,0,,8,ErP,408,500,93,93,478,-385,287,-194,186,-770,79.6826,15.5031,-32.3398,24.8,76.53333333,0,0,0,0,0,24.8,0,24.8,150.35,175.0333333,24.68333333,869.1111111,378.2,862.3580786,366.231441,13.74226515,153.9133697,233.2546395,2612.451963,16.97352198,105.3408049,12.46677634,428,0.266666667,10.82271713,428,0.266666667,414,0.266666667,469,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet224,9,1,0,0,0,,ErP,ErP,0,,8,ErP,408,500,93,93,478,-385,287,-194,186,-770,79.6826,15.5031,-32.3398,24.8,76.53333333,0,0,0,0,0,24.8,0,24.8,150.35,175.0333333,24.68333333,871.2677966,362.9050847,867.5126904,335.9340102,27.23122634,304.989735,204.2055123,2287.101738,7.498946607,92.22184427,11.78885289,423,0.283333333,10.48239465,423,0.283333333,417,0.266666667,420,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet225,8,1,0,0,0,,ErP,ErP,0,,7,ErP,324,390,67,67,368,-301,177,-110,134,-602,61.3456,11.1689,-18.337,17.86666667,47.2,0,0,0,0,0,17.86666667,0,17.86666667,127.8166667,145.5333333,17.71666667,881.75,422.3518519,895.5647482,373.8741007,50.40773376,564.5666181,177.9793899,1993.369167,3.53079531,111.5691698,24.78490875,330,0.266666667,17.17112949,330,0.266666667,336,0.283333333,329,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet226,9,1,0,0,0,,ErP,ErP,0,,8,ErP,391,500,110,110,478,-368,287,-177,220,-736,79.6826,18.337,-29.5059,29.33333333,76.53333333,0,0,0,0,0,29.33333333,0,29.33333333,145.8,175.0333333,29.23333333,895.5936508,373.431746,898.3362832,372.920354,2.789902197,31.2469046,216.2492297,2421.991372,77.51140163,82.56788769,13.62466338,393,0.266666667,10.4241707,393,0.266666667,394,0.266666667,487,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet227,9,1,0,0,0,,ErP,ErP,0,,8,ErP,391,466,76,76,444,-368,253,-177,152,-736,74.0148,12.6692,-29.5059,20.26666667,67.46666667,0,0,0,0,0,20.26666667,0,20.26666667,145.8,165.9166667,20.11666667,905.415,377.365,901.4536082,401.5910653,24.54780773,274.9354465,188.2910388,2108.859634,7.670381033,104.0555741,29.10335814,393,0.266666667,19.82874476,393,0.266666667,392,0.266666667,394,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet228,10,1,0,0,0,,ErP,ErP,0,,9,ErP,467,500,34,34,478,-444,287,-253,68,-888,79.6826,5.6678,-42.1751,9.066666667,76.53333333,0,0,0,0,0,9.066666667,0,9.066666667,166.1833333,175.0333333,8.85,906.0606061,409.3030303,930.8113208,417.7264151,26.14481381,292.8219147,80.18139706,898.031647,3.066818438,99.04760813,10.73354636,481,0.266666667,10.52502136,481,0.266666667,468,0.283333333,477,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet229,10,1,0,0,0,,ErP,ErP,0,,9,ErP,467,500,34,34,478,-444,287,-253,68,-888,79.6826,5.6678,-42.1751,9.066666667,76.53333333,0,0,0,0,0,9.066666667,0,9.066666667,166.1833333,175.0333333,8.85,903.242268,391.4484536,910.2682927,411.0731707,20.84453272,233.4587665,82.66559807,925.8546983,3.9658168,102.116327,12.2778922,477,0.266666667,10.64743812,477,0.266666667,499,0.266666667,482,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet230,6,1,0,0,0,,ErP,ErP,0,,5,ErP,200,264,65,65,242,-177,51,14,130,-354,40.3414,10.8355,2.3338,17.33333333,13.6,0,0,0,0,2.3338,0,13.6,15.9338,95.6,111.7,16.1,963.8625,249.6416667,866.3399015,424.91133,200.5744553,2246.4339,444.7162873,4980.822418,2.217212988,312.594762,164.0392963,214,0.483333333,75.4077233,214,0.483333333,218,0.266666667,222,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet231,7,1,0,0,0,,ErP,ErP,0,,6,ErP,265,340,76,76,318,-242,127,-51,152,-484,53.0106,12.6692,-8.5017,20.26666667,33.86666667,0,0,0,0,0,20.26666667,0,20.26666667,111.9666667,132.1166667,20.15,868.6534954,419.56231,842.7384615,431.1403846,28.38381217,317.8986963,187.4933147,2099.925124,6.605642454,103.6147265,23.07367152,296,0.266666667,18.62052222,296,0.266666667,267,0.283333333,294,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet232,8,1,0,0,0,,ErP,ErP,0,,7,ErP,341,413,73,73,391,-318,200,-127,146,-636,65.1797,12.1691,-21.1709,19.46666667,53.33333333,0,0,0,0,0,19.46666667,0,19.46666667,132.3833333,151.7,19.31666667,858.6899225,426.4806202,887.994382,415.3707865,31.33974717,351.0051683,185.3807549,2076.264455,5.91519625,106.6574206,20.6370861,345,0.283333333,15.17310276,345,0.283333333,369,0.266666667,365,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet233,9,1,0,0,0,,ErP,ErP,0,,8,ErP,414,480,67,67,458,-391,267,-200,134,-782,76.3486,11.1689,-33.34,17.86666667,71.2,0,0,0,0,0,17.86666667,0,17.86666667,151.9666667,169.6833333,17.71666667,878.5825826,422.6006006,859.0243094,427.4872928,20.1595092,225.786503,101.7006472,1139.047249,5.044797778,63.75264451,6.767266478,467,0.266666667,6.357778749,467,0.266666667,468,0.283333333,435,0.283333333,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet234,10,1,0,0,0,,ErP,ErP,0,,9,ErP,481,500,20,20,478,-458,287,-267,40,-916,79.6826,3.334,-44.5089,5.333333333,76.53333333,0,0,0,0,0,5.333333333,0,5.333333333,169.95,175.0333333,5.083333333,864.0387931,424.9612069,852.6176471,449.2254902,26.81786757,300.3601168,51.81297321,580.3053,1.93203181,108.8072437,20.16325774,500,0.266666667,10.24376164,500,0.266666667,485,0.266666667,487,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet235,10,1,0,0,0,,ErP,ErP,0,,9,ErP,481,500,20,20,478,-458,287,-267,40,-916,79.6826,3.334,-44.5089,5.333333333,76.53333333,0,0,0,0,0,5.333333333,0,5.333333333,169.95,175.0333333,5.083333333,849.7901235,432.9588477,842.6183575,428.3285024,8.536645999,95.61043518,46.98781321,526.263508,5.504247596,98.67440774,9.147016159,500,0.266666667,7.835255379,500,0.266666667,482,0.266666667,483,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet236,9,1,0,0,0,,ErP,ErP,0,,8,ErP,414,476,63,63,454,-391,263,-200,126,-782,75.6818,10.5021,-33.34,16.8,70.13333333,0,0,0,0,0,16.8,0,16.8,151.9666667,168.6,16.63333333,891.7368421,409.4736842,885.4,422.8043478,14.76015448,165.3137302,106.2411497,1189.900876,7.197834536,70.82743312,7.470269995,469,0.266666667,7.062216501,469,0.266666667,444,0.283333333,448,0.266666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
TPO MEP,01062020_sp39,Sheet237,10,1,0,0,0,,ErP,ErP,0,,9,ErP,477,500,24,24,478,-454,287,-263,48,-908,79.6826,4.0008,-43.8421,6.4,76.53333333,0,0,0,0,0,6.4,0,6.4,168.8666667,175.0333333,6.166666667,892.0615836,413.7478006,885.2,420.2,9.418715755,105.4896165,67.65076231,757.6885379,7.182588803,118.388834,8.522117337,482,0.266666667,8.081243364,482,0.266666667,500,0.266666667,480,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
TPO MEP,01062020_sp39,Sheet238,10,1,0,0,0,,ErP,ErP,0,,9,ErP,477,500,24,24,478,-454,287,-263,48,-908,79.6826,4.0008,-43.8421,6.4,76.53333333,0,0,0,0,0,6.4,0,6.4,168.8666667,175.0333333,6.166666667,878.8543689,422.9288026,866.1089109,427.1089109,13.41342634,150.230375,50.98610526,571.0443789,3.801124633,89.22568421,12.99930826,500,0.266666667,9.177974661,500,0.266666667,479,0.266666667,493,0.266666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
